, where, what, value
74, GPU1.chiplet_02.SA_01.CU_02, inst_count, 476163.000000000000
75, GPU1.chiplet_02.SA_01.CU_03, inst_count, 371279.000000000000
76, GPU1.chiplet_02.SA_02.CU_00, inst_count, 266830.000000000000
77, GPU1.chiplet_02.SA_02.CU_01, inst_count, 195133.000000000000
78, GPU1.chiplet_02.SA_02.CU_02, inst_count, 151236.000000000000
79, GPU1.chiplet_02.SA_02.CU_03, inst_count, 132173.000000000000
80, GPU1.chiplet_02.SA_03.CU_00, inst_count, 125943.000000000000
81, GPU1.chiplet_02.SA_03.CU_01, inst_count, 120942.000000000000
82, GPU1.chiplet_02.SA_03.CU_02, inst_count, 117938.000000000000
83, GPU1.chiplet_02.SA_03.CU_03, inst_count, 119709.000000000000
84, GPU1.chiplet_02.SA_04.CU_00, inst_count, 118818.000000000000
85, GPU1.chiplet_02.SA_04.CU_01, inst_count, 118828.000000000000
86, GPU1.chiplet_02.SA_04.CU_02, inst_count, 118531.000000000000
87, GPU1.chiplet_02.SA_04.CU_03, inst_count, 119598.000000000000
88, GPU1.chiplet_02.SA_05.CU_00, inst_count, 119274.000000000000
89, GPU1.chiplet_02.SA_05.CU_01, inst_count, 118507.000000000000
90, GPU1.chiplet_02.SA_05.CU_02, inst_count, 118784.000000000000
91, GPU1.chiplet_02.SA_05.CU_03, inst_count, 121356.000000000000
92, GPU1.chiplet_02.SA_06.CU_00, inst_count, 119700.000000000000
93, GPU1.chiplet_02.SA_06.CU_01, inst_count, 122032.000000000000
94, GPU1.chiplet_02.SA_06.CU_02, inst_count, 120805.000000000000
95, GPU1.chiplet_02.SA_06.CU_03, inst_count, 118607.000000000000
96, GPU1.chiplet_02.SA_07.CU_00, inst_count, 119954.000000000000
97, GPU1.chiplet_02.SA_07.CU_01, inst_count, 118963.000000000000
98, GPU1.chiplet_02.SA_07.CU_02, inst_count, 119301.000000000000
99, GPU1.chiplet_02.SA_07.CU_03, inst_count, 119889.000000000000
100, GPU1.chiplet_03.SA_00.CU_00, inst_count, 639021.000000000000
101, GPU1.chiplet_03.SA_00.CU_01, inst_count, 627915.000000000000
102, GPU1.chiplet_03.SA_00.CU_02, inst_count, 616479.000000000000
103, GPU1.chiplet_03.SA_00.CU_03, inst_count, 596368.000000000000
104, GPU1.chiplet_03.SA_01.CU_00, inst_count, 569662.000000000000
105, GPU1.chiplet_03.SA_01.CU_01, inst_count, 512095.000000000000
106, GPU1.chiplet_03.SA_01.CU_02, inst_count, 418649.000000000000
107, GPU1.chiplet_03.SA_01.CU_03, inst_count, 312349.000000000000
108, GPU1.chiplet_03.SA_02.CU_00, inst_count, 228937.000000000000
109, GPU1.chiplet_03.SA_02.CU_01, inst_count, 166237.000000000000
110, GPU1.chiplet_03.SA_02.CU_02, inst_count, 130186.000000000000
111, GPU1.chiplet_03.SA_02.CU_03, inst_count, 115366.000000000000
112, GPU1.chiplet_03.SA_03.CU_00, inst_count, 109177.000000000000
113, GPU1.chiplet_03.SA_03.CU_01, inst_count, 107800.000000000000
114, GPU1.chiplet_03.SA_03.CU_02, inst_count, 106311.000000000000
115, GPU1.chiplet_03.SA_03.CU_03, inst_count, 108189.000000000000
116, GPU1.chiplet_03.SA_04.CU_00, inst_count, 105812.000000000000
117, GPU1.chiplet_03.SA_04.CU_01, inst_count, 105277.000000000000
118, GPU1.chiplet_03.SA_04.CU_02, inst_count, 104692.000000000000
119, GPU1.chiplet_03.SA_04.CU_03, inst_count, 105805.000000000000
120, GPU1.chiplet_03.SA_05.CU_00, inst_count, 105962.000000000000
121, GPU1.chiplet_03.SA_05.CU_01, inst_count, 106216.000000000000
122, GPU1.chiplet_03.SA_05.CU_02, inst_count, 106028.000000000000
123, GPU1.chiplet_03.SA_05.CU_03, inst_count, 105904.000000000000
124, GPU1.chiplet_03.SA_06.CU_00, inst_count, 106241.000000000000
125, GPU1.chiplet_03.SA_06.CU_01, inst_count, 108239.000000000000
126, GPU1.chiplet_03.SA_06.CU_02, inst_count, 107086.000000000000
127, GPU1.chiplet_03.SA_06.CU_03, inst_count, 105930.000000000000
128, GPU1.chiplet_03.SA_07.CU_00, inst_count, 105269.000000000000
129, GPU1.chiplet_03.SA_07.CU_01, inst_count, 107278.000000000000
130, GPU1.chiplet_03.SA_07.CU_02, inst_count, 105277.000000000000
131, GPU1.chiplet_03.SA_07.CU_03, inst_count, 105806.000000000000
132, GPU1.chiplet_00.SA_00.CU_00, last_WG_finish_time, 0.178555997000
133, GPU1.chiplet_00.SA_00.CU_01, last_WG_finish_time, 0.178555982000
134, GPU1.chiplet_00.SA_00.CU_02, last_WG_finish_time, 0.178555966000
135, GPU1.chiplet_00.SA_00.CU_03, last_WG_finish_time, 0.178555966000
136, GPU1.chiplet_00.SA_01.CU_00, last_WG_finish_time, 0.178556008000
137, GPU1.chiplet_00.SA_01.CU_01, last_WG_finish_time, 0.178556009000
138, GPU1.chiplet_00.SA_01.CU_02, last_WG_finish_time, 0.178556004000
139, GPU1.chiplet_00.SA_01.CU_03, last_WG_finish_time, 0.178555995000
140, GPU1.chiplet_00.SA_02.CU_00, last_WG_finish_time, 0.178556008000
141, GPU1.chiplet_00.SA_02.CU_01, last_WG_finish_time, 0.178555930000
142, GPU1.chiplet_00.SA_02.CU_02, last_WG_finish_time, 0.178555913000
143, GPU1.chiplet_00.SA_02.CU_03, last_WG_finish_time, 0.178555806000
144, GPU1.chiplet_00.SA_03.CU_00, last_WG_finish_time, 0.178556008000
145, GPU1.chiplet_00.SA_03.CU_01, last_WG_finish_time, 0.178556009000
146, GPU1.chiplet_00.SA_03.CU_02, last_WG_finish_time, 0.178555968000
147, GPU1.chiplet_00.SA_03.CU_03, last_WG_finish_time, 0.178555922000
148, GPU1.chiplet_00.SA_04.CU_00, last_WG_finish_time, 0.178556008000
149, GPU1.chiplet_00.SA_04.CU_01, last_WG_finish_time, 0.178556004000
150, GPU1.chiplet_00.SA_04.CU_02, last_WG_finish_time, 0.178556008000
151, GPU1.chiplet_00.SA_04.CU_03, last_WG_finish_time, 0.178556008000
152, GPU1.chiplet_00.SA_05.CU_00, last_WG_finish_time, 0.178555988000
153, GPU1.chiplet_00.SA_05.CU_01, last_WG_finish_time, 0.178556008000
154, GPU1.chiplet_00.SA_05.CU_02, last_WG_finish_time, 0.178555913000
155, GPU1.chiplet_00.SA_05.CU_03, last_WG_finish_time, 0.178555971000
156, GPU1.chiplet_00.SA_06.CU_00, last_WG_finish_time, 0.178555833000
157, GPU1.chiplet_00.SA_06.CU_01, last_WG_finish_time, 0.178555746000
158, GPU1.chiplet_00.SA_06.CU_02, last_WG_finish_time, 0.178555635000
159, GPU1.chiplet_00.SA_06.CU_03, last_WG_finish_time, 0.178555938000
160, GPU1.chiplet_00.SA_07.CU_00, last_WG_finish_time, 0.178555984000
161, GPU1.chiplet_00.SA_07.CU_01, last_WG_finish_time, 0.178556008000
162, GPU1.chiplet_00.SA_07.CU_02, last_WG_finish_time, 0.178556003000
163, GPU1.chiplet_00.SA_07.CU_03, last_WG_finish_time, 0.178555921000
164, GPU1.chiplet_01.SA_00.CU_00, last_WG_finish_time, 0.178556004000
165, GPU1.chiplet_01.SA_00.CU_01, last_WG_finish_time, 0.178556007000
166, GPU1.chiplet_01.SA_00.CU_02, last_WG_finish_time, 0.178556008000
167, GPU1.chiplet_01.SA_00.CU_03, last_WG_finish_time, 0.178556009000
168, GPU1.chiplet_01.SA_01.CU_00, last_WG_finish_time, 0.178555980000
169, GPU1.chiplet_01.SA_01.CU_01, last_WG_finish_time, 0.178556009000
170, GPU1.chiplet_01.SA_01.CU_02, last_WG_finish_time, 0.178556009000
171, GPU1.chiplet_01.SA_01.CU_03, last_WG_finish_time, 0.178556009000
172, GPU1.chiplet_01.SA_02.CU_00, last_WG_finish_time, 0.178555940000
173, GPU1.chiplet_01.SA_02.CU_01, last_WG_finish_time, 0.178555958000
174, GPU1.chiplet_01.SA_02.CU_02, last_WG_finish_time, 0.178555570000
175, GPU1.chiplet_01.SA_02.CU_03, last_WG_finish_time, 0.178555897000
176, GPU1.chiplet_01.SA_03.CU_00, last_WG_finish_time, 0.178556008000
177, GPU1.chiplet_01.SA_03.CU_01, last_WG_finish_time, 0.178556004000
178, GPU1.chiplet_01.SA_03.CU_02, last_WG_finish_time, 0.178556004000
179, GPU1.chiplet_01.SA_03.CU_03, last_WG_finish_time, 0.178555877000
180, GPU1.chiplet_01.SA_04.CU_00, last_WG_finish_time, 0.178556005000
181, GPU1.chiplet_01.SA_04.CU_01, last_WG_finish_time, 0.178555993000
182, GPU1.chiplet_01.SA_04.CU_02, last_WG_finish_time, 0.178555885000
183, GPU1.chiplet_01.SA_04.CU_03, last_WG_finish_time, 0.178555992000
184, GPU1.chiplet_01.SA_05.CU_00, last_WG_finish_time, 0.178555879000
185, GPU1.chiplet_01.SA_05.CU_01, last_WG_finish_time, 0.178556008000
186, GPU1.chiplet_01.SA_05.CU_02, last_WG_finish_time, 0.178556008000
187, GPU1.chiplet_01.SA_05.CU_03, last_WG_finish_time, 0.178556000000
188, GPU1.chiplet_01.SA_06.CU_00, last_WG_finish_time, 0.178556008000
189, GPU1.chiplet_01.SA_06.CU_01, last_WG_finish_time, 0.178556008000
190, GPU1.chiplet_01.SA_06.CU_02, last_WG_finish_time, 0.178556008000
191, GPU1.chiplet_01.SA_06.CU_03, last_WG_finish_time, 0.178555881000
192, GPU1.chiplet_01.SA_07.CU_00, last_WG_finish_time, 0.178555799000
193, GPU1.chiplet_01.SA_07.CU_01, last_WG_finish_time, 0.178555927000
194, GPU1.chiplet_01.SA_07.CU_02, last_WG_finish_time, 0.178555972000
195, GPU1.chiplet_01.SA_07.CU_03, last_WG_finish_time, 0.178555778000
196, GPU1.chiplet_02.SA_00.CU_00, last_WG_finish_time, 0.178556007000
197, GPU1.chiplet_02.SA_00.CU_01, last_WG_finish_time, 0.178555556000
198, GPU1.chiplet_02.SA_00.CU_02, last_WG_finish_time, 0.178556008000
199, GPU1.chiplet_02.SA_00.CU_03, last_WG_finish_time, 0.178556007000
200, GPU1.chiplet_02.SA_01.CU_00, last_WG_finish_time, 0.178556008000
201, GPU1.chiplet_02.SA_01.CU_01, last_WG_finish_time, 0.178555874000
202, GPU1.chiplet_02.SA_01.CU_02, last_WG_finish_time, 0.178556008000
203, GPU1.chiplet_02.SA_01.CU_03, last_WG_finish_time, 0.178556008000
204, GPU1.chiplet_02.SA_02.CU_00, last_WG_finish_time, 0.178555950000
205, GPU1.chiplet_02.SA_02.CU_01, last_WG_finish_time, 0.178555767000
206, GPU1.chiplet_02.SA_02.CU_02, last_WG_finish_time, 0.178555771000
207, GPU1.chiplet_02.SA_02.CU_03, last_WG_finish_time, 0.178555823000
208, GPU1.chiplet_02.SA_03.CU_00, last_WG_finish_time, 0.178555927000
209, GPU1.chiplet_02.SA_03.CU_01, last_WG_finish_time, 0.178555941000
210, GPU1.chiplet_02.SA_03.CU_02, last_WG_finish_time, 0.178555988000
211, GPU1.chiplet_02.SA_03.CU_03, last_WG_finish_time, 0.178556007000
212, GPU1.chiplet_02.SA_04.CU_00, last_WG_finish_time, 0.178556006000
213, GPU1.chiplet_02.SA_04.CU_01, last_WG_finish_time, 0.178555880000
214, GPU1.chiplet_02.SA_04.CU_02, last_WG_finish_time, 0.178555458000
215, GPU1.chiplet_02.SA_04.CU_03, last_WG_finish_time, 0.178555993000
216, GPU1.chiplet_02.SA_05.CU_00, last_WG_finish_time, 0.178555982000
217, GPU1.chiplet_02.SA_05.CU_01, last_WG_finish_time, 0.178555808000
218, GPU1.chiplet_02.SA_05.CU_02, last_WG_finish_time, 0.178555958000
219, GPU1.chiplet_02.SA_05.CU_03, last_WG_finish_time, 0.178556009000
220, GPU1.chiplet_02.SA_06.CU_00, last_WG_finish_time, 0.178555962000
221, GPU1.chiplet_02.SA_06.CU_01, last_WG_finish_time, 0.178556003000
222, GPU1.chiplet_02.SA_06.CU_02, last_WG_finish_time, 0.178555794000
223, GPU1.chiplet_02.SA_06.CU_03, last_WG_finish_time, 0.178555796000
224, GPU1.chiplet_02.SA_07.CU_00, last_WG_finish_time, 0.178555468000
225, GPU1.chiplet_02.SA_07.CU_01, last_WG_finish_time, 0.178555653000
226, GPU1.chiplet_02.SA_07.CU_02, last_WG_finish_time, 0.178555945000
227, GPU1.chiplet_02.SA_07.CU_03, last_WG_finish_time, 0.178555983000
228, GPU1.chiplet_03.SA_00.CU_00, last_WG_finish_time, 0.178556008000
229, GPU1.chiplet_03.SA_00.CU_01, last_WG_finish_time, 0.178555944000
230, GPU1.chiplet_03.SA_00.CU_02, last_WG_finish_time, 0.178555276000
231, GPU1.chiplet_03.SA_00.CU_03, last_WG_finish_time, 0.178555595000
232, GPU1.chiplet_03.SA_01.CU_00, last_WG_finish_time, 0.178555750000
233, GPU1.chiplet_03.SA_01.CU_01, last_WG_finish_time, 0.178555819000
234, GPU1.chiplet_03.SA_01.CU_02, last_WG_finish_time, 0.178555991000
235, GPU1.chiplet_03.SA_01.CU_03, last_WG_finish_time, 0.178556009000
236, GPU1.chiplet_03.SA_02.CU_00, last_WG_finish_time, 0.178555961000
237, GPU1.chiplet_03.SA_02.CU_01, last_WG_finish_time, 0.178555965000
238, GPU1.chiplet_03.SA_02.CU_02, last_WG_finish_time, 0.178555800000
239, GPU1.chiplet_03.SA_02.CU_03, last_WG_finish_time, 0.178555975000
240, GPU1.chiplet_03.SA_03.CU_00, last_WG_finish_time, 0.178555835000
241, GPU1.chiplet_03.SA_03.CU_01, last_WG_finish_time, 0.178555762000
242, GPU1.chiplet_03.SA_03.CU_02, last_WG_finish_time, 0.178556008000
243, GPU1.chiplet_03.SA_03.CU_03, last_WG_finish_time, 0.178555930000
244, GPU1.chiplet_03.SA_04.CU_00, last_WG_finish_time, 0.178555914000
245, GPU1.chiplet_03.SA_04.CU_01, last_WG_finish_time, 0.178556007000
246, GPU1.chiplet_03.SA_04.CU_02, last_WG_finish_time, 0.178555822000
247, GPU1.chiplet_03.SA_04.CU_03, last_WG_finish_time, 0.178555975000
248, GPU1.chiplet_03.SA_05.CU_00, last_WG_finish_time, 0.178555931000
249, GPU1.chiplet_03.SA_05.CU_01, last_WG_finish_time, 0.178555940000
250, GPU1.chiplet_03.SA_05.CU_02, last_WG_finish_time, 0.178555427000
251, GPU1.chiplet_03.SA_05.CU_03, last_WG_finish_time, 0.178556008000
252, GPU1.chiplet_03.SA_06.CU_00, last_WG_finish_time, 0.178555620000
253, GPU1.chiplet_03.SA_06.CU_01, last_WG_finish_time, 0.178555818000
254, GPU1.chiplet_03.SA_06.CU_02, last_WG_finish_time, 0.178555490000
255, GPU1.chiplet_03.SA_06.CU_03, last_WG_finish_time, 0.178555614000
256, GPU1.chiplet_03.SA_07.CU_00, last_WG_finish_time, 0.178555974000
257, GPU1.chiplet_03.SA_07.CU_01, last_WG_finish_time, 0.178555934000
258, GPU1.chiplet_03.SA_07.CU_02, last_WG_finish_time, 0.178555991000
259, GPU1.chiplet_03.SA_07.CU_03, last_WG_finish_time, 0.178555981000
260, GPU1.chiplet_00.SA_00.L1ICache, req_average_latency, 0.000000024046
261, GPU1.chiplet_00.SA_01.L1ICache, req_average_latency, 0.000000024054
262, GPU1.chiplet_00.SA_02.L1ICache, req_average_latency, 0.000000024061
263, GPU1.chiplet_00.SA_03.L1ICache, req_average_latency, 0.000000024067
264, GPU1.chiplet_00.SA_04.L1ICache, req_average_latency, 0.000000024073
265, GPU1.chiplet_00.SA_05.L1ICache, req_average_latency, 0.000000024079
266, GPU1.chiplet_00.SA_06.L1ICache, req_average_latency, 0.000000024087
267, GPU1.chiplet_00.SA_07.L1ICache, req_average_latency, 0.000000024094
268, GPU1.chiplet_01.SA_00.L1ICache, req_average_latency, 0.000000024156
269, GPU1.chiplet_01.SA_01.L1ICache, req_average_latency, 0.000000024183
270, GPU1.chiplet_01.SA_02.L1ICache, req_average_latency, 0.000000024308
271, GPU1.chiplet_01.SA_03.L1ICache, req_average_latency, 0.000000024492
272, GPU1.chiplet_01.SA_04.L1ICache, req_average_latency, 0.000000024665
273, GPU1.chiplet_01.SA_05.L1ICache, req_average_latency, 0.000000024727
274, GPU1.chiplet_01.SA_06.L1ICache, req_average_latency, 0.000000024744
275, GPU1.chiplet_01.SA_07.L1ICache, req_average_latency, 0.000000024719
276, GPU1.chiplet_02.SA_00.L1ICache, req_average_latency, 0.000000024229
277, GPU1.chiplet_02.SA_01.L1ICache, req_average_latency, 0.000000024299
278, GPU1.chiplet_02.SA_02.L1ICache, req_average_latency, 0.000000024836
279, GPU1.chiplet_02.SA_03.L1ICache, req_average_latency, 0.000000025275
280, GPU1.chiplet_02.SA_04.L1ICache, req_average_latency, 0.000000025343
281, GPU1.chiplet_02.SA_05.L1ICache, req_average_latency, 0.000000025304
282, GPU1.chiplet_02.SA_06.L1ICache, req_average_latency, 0.000000025298
283, GPU1.chiplet_02.SA_07.L1ICache, req_average_latency, 0.000000025306
284, GPU1.chiplet_03.SA_00.L1ICache, req_average_latency, 0.000000024254
285, GPU1.chiplet_03.SA_01.L1ICache, req_average_latency, 0.000000024345
286, GPU1.chiplet_03.SA_02.L1ICache, req_average_latency, 0.000000024969
287, GPU1.chiplet_03.SA_03.L1ICache, req_average_latency, 0.000000025455
288, GPU1.chiplet_03.SA_04.L1ICache, req_average_latency, 0.000000025498
289, GPU1.chiplet_03.SA_05.L1ICache, req_average_latency, 0.000000025496
290, GPU1.chiplet_03.SA_06.L1ICache, req_average_latency, 0.000000025465
291, GPU1.chiplet_03.SA_07.L1ICache, req_average_latency, 0.000000025485
292, GPU1.chiplet_00.SA_00.L1SCache, req_average_latency, 0.000000024010
293, GPU1.chiplet_00.SA_01.L1SCache, req_average_latency, 0.000000024012
294, GPU1.chiplet_00.SA_02.L1SCache, req_average_latency, 0.000000024014
295, GPU1.chiplet_00.SA_03.L1SCache, req_average_latency, 0.000000024015
296, GPU1.chiplet_00.SA_04.L1SCache, req_average_latency, 0.000000024017
297, GPU1.chiplet_00.SA_05.L1SCache, req_average_latency, 0.000000024018
298, GPU1.chiplet_00.SA_06.L1SCache, req_average_latency, 0.000000024020
299, GPU1.chiplet_00.SA_07.L1SCache, req_average_latency, 0.000000024022
300, GPU1.chiplet_01.SA_00.L1SCache, req_average_latency, 0.000000024022
301, GPU1.chiplet_01.SA_01.L1SCache, req_average_latency, 0.000000024027
302, GPU1.chiplet_01.SA_02.L1SCache, req_average_latency, 0.000000024045
303, GPU1.chiplet_01.SA_03.L1SCache, req_average_latency, 0.000000024079
304, GPU1.chiplet_01.SA_04.L1SCache, req_average_latency, 0.000000024099
305, GPU1.chiplet_01.SA_05.L1SCache, req_average_latency, 0.000000024119
306, GPU1.chiplet_01.SA_06.L1SCache, req_average_latency, 0.000000024114
307, GPU1.chiplet_01.SA_07.L1SCache, req_average_latency, 0.000000024120
308, GPU1.chiplet_02.SA_00.L1SCache, req_average_latency, 0.000000024028
309, GPU1.chiplet_02.SA_01.L1SCache, req_average_latency, 0.000000024038
310, GPU1.chiplet_02.SA_02.L1SCache, req_average_latency, 0.000000024109
311, GPU1.chiplet_02.SA_03.L1SCache, req_average_latency, 0.000000024170
312, GPU1.chiplet_02.SA_04.L1SCache, req_average_latency, 0.000000024176
313, GPU1.chiplet_02.SA_05.L1SCache, req_average_latency, 0.000000024178
314, GPU1.chiplet_02.SA_06.L1SCache, req_average_latency, 0.000000024183
315, GPU1.chiplet_02.SA_07.L1SCache, req_average_latency, 0.000000024187
316, GPU1.chiplet_03.SA_00.L1SCache, req_average_latency, 0.000000024036
317, GPU1.chiplet_03.SA_01.L1SCache, req_average_latency, 0.000000024050
318, GPU1.chiplet_03.SA_02.L1SCache, req_average_latency, 0.000000024144
319, GPU1.chiplet_03.SA_03.L1SCache, req_average_latency, 0.000000024227
320, GPU1.chiplet_03.SA_04.L1SCache, req_average_latency, 0.000000024219
321, GPU1.chiplet_03.SA_05.L1SCache, req_average_latency, 0.000000024235
322, GPU1.chiplet_03.SA_06.L1SCache, req_average_latency, 0.000000024223
323, GPU1.chiplet_03.SA_07.L1SCache, req_average_latency, 0.000000024238
324, GPU1.chiplet_00.SA_00.L1VCache_00, req_average_latency, 0.000000189991
325, GPU1.chiplet_00.SA_00.L1VCache_01, req_average_latency, 0.000000200516
326, GPU1.chiplet_00.SA_00.L1VCache_02, req_average_latency, 0.000000209076
327, GPU1.chiplet_00.SA_00.L1VCache_03, req_average_latency, 0.000000219082
328, GPU1.chiplet_00.SA_01.L1VCache_00, req_average_latency, 0.000000225021
329, GPU1.chiplet_00.SA_01.L1VCache_01, req_average_latency, 0.000000234092
330, GPU1.chiplet_00.SA_01.L1VCache_02, req_average_latency, 0.000000239655
331, GPU1.chiplet_00.SA_01.L1VCache_03, req_average_latency, 0.000000244625
332, GPU1.chiplet_00.SA_02.L1VCache_00, req_average_latency, 0.000000250639
333, GPU1.chiplet_00.SA_02.L1VCache_01, req_average_latency, 0.000000256226
334, GPU1.chiplet_00.SA_02.L1VCache_02, req_average_latency, 0.000000256742
335, GPU1.chiplet_00.SA_02.L1VCache_03, req_average_latency, 0.000000263710
336, GPU1.chiplet_00.SA_03.L1VCache_00, req_average_latency, 0.000000270475
337, GPU1.chiplet_00.SA_03.L1VCache_01, req_average_latency, 0.000000272795
338, GPU1.chiplet_00.SA_03.L1VCache_02, req_average_latency, 0.000000277932
339, GPU1.chiplet_00.SA_03.L1VCache_03, req_average_latency, 0.000000282421
340, GPU1.chiplet_00.SA_04.L1VCache_00, req_average_latency, 0.000000286529
341, GPU1.chiplet_00.SA_04.L1VCache_01, req_average_latency, 0.000000294377
342, GPU1.chiplet_00.SA_04.L1VCache_02, req_average_latency, 0.000000297544
343, GPU1.chiplet_00.SA_04.L1VCache_03, req_average_latency, 0.000000303056
344, GPU1.chiplet_00.SA_05.L1VCache_00, req_average_latency, 0.000000309203
345, GPU1.chiplet_00.SA_05.L1VCache_01, req_average_latency, 0.000000308292
346, GPU1.chiplet_00.SA_05.L1VCache_02, req_average_latency, 0.000000313211
347, GPU1.chiplet_00.SA_05.L1VCache_03, req_average_latency, 0.000000317451
348, GPU1.chiplet_00.SA_06.L1VCache_00, req_average_latency, 0.000000326876
