, where, what, value
46, GPU1.chiplet_01.SA_02.CU_02, inst_count, 540323.000000000000
47, GPU1.chiplet_01.SA_02.CU_03, inst_count, 783398.000000000000
48, GPU1.chiplet_01.SA_03.CU_00, inst_count, 731062.000000000000
49, GPU1.chiplet_01.SA_03.CU_01, inst_count, 802370.000000000000
50, GPU1.chiplet_01.SA_03.CU_02, inst_count, 898158.000000000000
51, GPU1.chiplet_01.SA_03.CU_03, inst_count, 609334.000000000000
52, GPU1.chiplet_01.SA_04.CU_00, inst_count, 633607.000000000000
53, GPU1.chiplet_01.SA_04.CU_01, inst_count, 626267.000000000000
54, GPU1.chiplet_01.SA_04.CU_02, inst_count, 829874.000000000000
55, GPU1.chiplet_01.SA_04.CU_03, inst_count, 654298.000000000000
56, GPU1.chiplet_01.SA_05.CU_00, inst_count, 608516.000000000000
57, GPU1.chiplet_01.SA_05.CU_01, inst_count, 831774.000000000000
58, GPU1.chiplet_01.SA_05.CU_02, inst_count, 798126.000000000000
59, GPU1.chiplet_01.SA_05.CU_03, inst_count, 811484.000000000000
60, GPU1.chiplet_01.SA_06.CU_00, inst_count, 485056.000000000000
61, GPU1.chiplet_01.SA_06.CU_01, inst_count, 694738.000000000000
62, GPU1.chiplet_01.SA_06.CU_02, inst_count, 671720.000000000000
63, GPU1.chiplet_01.SA_06.CU_03, inst_count, 774371.000000000000
64, GPU1.chiplet_01.SA_07.CU_00, inst_count, 612499.000000000000
65, GPU1.chiplet_01.SA_07.CU_01, inst_count, 905327.000000000000
66, GPU1.chiplet_01.SA_07.CU_02, inst_count, 625933.000000000000
67, GPU1.chiplet_01.SA_07.CU_03, inst_count, 927101.000000000000
68, GPU1.chiplet_02.SA_00.CU_00, inst_count, 772178.000000000000
69, GPU1.chiplet_02.SA_00.CU_01, inst_count, 847267.000000000000
70, GPU1.chiplet_02.SA_00.CU_02, inst_count, 1113121.000000000000
71, GPU1.chiplet_02.SA_00.CU_03, inst_count, 984762.000000000000
72, GPU1.chiplet_02.SA_01.CU_00, inst_count, 957240.000000000000
73, GPU1.chiplet_02.SA_01.CU_01, inst_count, 282260.000000000000
74, GPU1.chiplet_02.SA_01.CU_02, inst_count, 899569.000000000000
75, GPU1.chiplet_02.SA_01.CU_03, inst_count, 354533.000000000000
76, GPU1.chiplet_02.SA_02.CU_00, inst_count, 882081.000000000000
77, GPU1.chiplet_02.SA_02.CU_01, inst_count, 1017168.000000000000
78, GPU1.chiplet_02.SA_02.CU_02, inst_count, 863248.000000000000
79, GPU1.chiplet_02.SA_02.CU_03, inst_count, 1014682.000000000000
80, GPU1.chiplet_02.SA_03.CU_00, inst_count, 733713.000000000000
81, GPU1.chiplet_02.SA_03.CU_01, inst_count, 902478.000000000000
82, GPU1.chiplet_02.SA_03.CU_02, inst_count, 986675.000000000000
83, GPU1.chiplet_02.SA_03.CU_03, inst_count, 899377.000000000000
84, GPU1.chiplet_02.SA_04.CU_00, inst_count, 861874.000000000000
85, GPU1.chiplet_02.SA_04.CU_01, inst_count, 946399.000000000000
86, GPU1.chiplet_02.SA_04.CU_02, inst_count, 612119.000000000000
87, GPU1.chiplet_02.SA_04.CU_03, inst_count, 895172.000000000000
88, GPU1.chiplet_02.SA_05.CU_00, inst_count, 1042092.000000000000
89, GPU1.chiplet_02.SA_05.CU_01, inst_count, 259899.000000000000
90, GPU1.chiplet_02.SA_05.CU_02, inst_count, 920366.000000000000
91, GPU1.chiplet_02.SA_05.CU_03, inst_count, 878582.000000000000
92, GPU1.chiplet_02.SA_06.CU_00, inst_count, 928901.000000000000
93, GPU1.chiplet_02.SA_06.CU_01, inst_count, 996506.000000000000
94, GPU1.chiplet_02.SA_06.CU_02, inst_count, 922906.000000000000
95, GPU1.chiplet_02.SA_06.CU_03, inst_count, 821196.000000000000
96, GPU1.chiplet_02.SA_07.CU_00, inst_count, 877144.000000000000
97, GPU1.chiplet_02.SA_07.CU_01, inst_count, 888051.000000000000
98, GPU1.chiplet_02.SA_07.CU_02, inst_count, 946515.000000000000
99, GPU1.chiplet_02.SA_07.CU_03, inst_count, 364005.000000000000
100, GPU1.chiplet_03.SA_00.CU_00, inst_count, 668911.000000000000
101, GPU1.chiplet_03.SA_00.CU_01, inst_count, 972038.000000000000
102, GPU1.chiplet_03.SA_00.CU_02, inst_count, 864891.000000000000
103, GPU1.chiplet_03.SA_00.CU_03, inst_count, 817282.000000000000
104, GPU1.chiplet_03.SA_01.CU_00, inst_count, 212511.000000000000
105, GPU1.chiplet_03.SA_01.CU_01, inst_count, 254628.000000000000
106, GPU1.chiplet_03.SA_01.CU_02, inst_count, 853034.000000000000
107, GPU1.chiplet_03.SA_01.CU_03, inst_count, 828441.000000000000
108, GPU1.chiplet_03.SA_02.CU_00, inst_count, 952847.000000000000
109, GPU1.chiplet_03.SA_02.CU_01, inst_count, 298561.000000000000
110, GPU1.chiplet_03.SA_02.CU_02, inst_count, 867700.000000000000
111, GPU1.chiplet_03.SA_02.CU_03, inst_count, 881517.000000000000
112, GPU1.chiplet_03.SA_03.CU_00, inst_count, 333903.000000000000
113, GPU1.chiplet_03.SA_03.CU_01, inst_count, 922391.000000000000
114, GPU1.chiplet_03.SA_03.CU_02, inst_count, 723437.000000000000
115, GPU1.chiplet_03.SA_03.CU_03, inst_count, 812832.000000000000
116, GPU1.chiplet_03.SA_04.CU_00, inst_count, 860542.000000000000
117, GPU1.chiplet_03.SA_04.CU_01, inst_count, 805868.000000000000
118, GPU1.chiplet_03.SA_04.CU_02, inst_count, 877837.000000000000
119, GPU1.chiplet_03.SA_04.CU_03, inst_count, 792767.000000000000
120, GPU1.chiplet_03.SA_05.CU_00, inst_count, 786380.000000000000
121, GPU1.chiplet_03.SA_05.CU_01, inst_count, 927274.000000000000
122, GPU1.chiplet_03.SA_05.CU_02, inst_count, 757115.000000000000
123, GPU1.chiplet_03.SA_05.CU_03, inst_count, 664626.000000000000
124, GPU1.chiplet_03.SA_06.CU_00, inst_count, 710452.000000000000
125, GPU1.chiplet_03.SA_06.CU_01, inst_count, 834043.000000000000
126, GPU1.chiplet_03.SA_06.CU_02, inst_count, 879043.000000000000
127, GPU1.chiplet_03.SA_06.CU_03, inst_count, 877176.000000000000
128, GPU1.chiplet_03.SA_07.CU_00, inst_count, 785077.000000000000
129, GPU1.chiplet_03.SA_07.CU_01, inst_count, 858371.000000000000
130, GPU1.chiplet_03.SA_07.CU_02, inst_count, 780078.000000000000
131, GPU1.chiplet_03.SA_07.CU_03, inst_count, 171475.000000000000
132, GPU1.chiplet_00.SA_00.CU_00, last_WG_finish_time, 0.151507986000
133, GPU1.chiplet_00.SA_00.CU_01, last_WG_finish_time, 0.151472706000
134, GPU1.chiplet_00.SA_00.CU_02, last_WG_finish_time, 0.151507958000
135, GPU1.chiplet_00.SA_00.CU_03, last_WG_finish_time, 0.151507973000
136, GPU1.chiplet_00.SA_01.CU_00, last_WG_finish_time, 0.151477614000
137, GPU1.chiplet_00.SA_01.CU_01, last_WG_finish_time, 0.151458704000
138, GPU1.chiplet_00.SA_01.CU_02, last_WG_finish_time, 0.151502216000
139, GPU1.chiplet_00.SA_01.CU_03, last_WG_finish_time, 0.151508002000
140, GPU1.chiplet_00.SA_02.CU_00, last_WG_finish_time, 0.151498233000
141, GPU1.chiplet_00.SA_02.CU_01, last_WG_finish_time, 0.150150737000
142, GPU1.chiplet_00.SA_02.CU_02, last_WG_finish_time, 0.148113472000
143, GPU1.chiplet_00.SA_02.CU_03, last_WG_finish_time, 0.151508137000
144, GPU1.chiplet_00.SA_03.CU_00, last_WG_finish_time, 0.150150682000
145, GPU1.chiplet_00.SA_03.CU_01, last_WG_finish_time, 0.146182407000
146, GPU1.chiplet_00.SA_03.CU_02, last_WG_finish_time, 0.151507959000
147, GPU1.chiplet_00.SA_03.CU_03, last_WG_finish_time, 0.151473228000
148, GPU1.chiplet_00.SA_04.CU_00, last_WG_finish_time, 0.150151371000
149, GPU1.chiplet_00.SA_04.CU_01, last_WG_finish_time, 0.151472201000
150, GPU1.chiplet_00.SA_04.CU_02, last_WG_finish_time, 0.148061197000
151, GPU1.chiplet_00.SA_04.CU_03, last_WG_finish_time, 0.151208851000
152, GPU1.chiplet_00.SA_05.CU_00, last_WG_finish_time, 0.151508143000
153, GPU1.chiplet_00.SA_05.CU_01, last_WG_finish_time, 0.151209026000
154, GPU1.chiplet_00.SA_05.CU_02, last_WG_finish_time, 0.151463627000
155, GPU1.chiplet_00.SA_05.CU_03, last_WG_finish_time, 0.150156331000
156, GPU1.chiplet_00.SA_06.CU_00, last_WG_finish_time, 0.151507822000
157, GPU1.chiplet_00.SA_06.CU_01, last_WG_finish_time, 0.151502252000
158, GPU1.chiplet_00.SA_06.CU_02, last_WG_finish_time, 0.151471115000
159, GPU1.chiplet_00.SA_06.CU_03, last_WG_finish_time, 0.151508029000
160, GPU1.chiplet_00.SA_07.CU_00, last_WG_finish_time, 0.151207961000
161, GPU1.chiplet_00.SA_07.CU_01, last_WG_finish_time, 0.151207337000
162, GPU1.chiplet_00.SA_07.CU_02, last_WG_finish_time, 0.151508126000
163, GPU1.chiplet_00.SA_07.CU_03, last_WG_finish_time, 0.151508013000
164, GPU1.chiplet_01.SA_00.CU_00, last_WG_finish_time, 0.151507921000
165, GPU1.chiplet_01.SA_00.CU_01, last_WG_finish_time, 0.151507769000
166, GPU1.chiplet_01.SA_00.CU_02, last_WG_finish_time, 0.151508127000
167, GPU1.chiplet_01.SA_00.CU_03, last_WG_finish_time, 0.151508138000
168, GPU1.chiplet_01.SA_01.CU_00, last_WG_finish_time, 0.151501171000
169, GPU1.chiplet_01.SA_01.CU_01, last_WG_finish_time, 0.151508144000
170, GPU1.chiplet_01.SA_01.CU_02, last_WG_finish_time, 0.138829984000
171, GPU1.chiplet_01.SA_01.CU_03, last_WG_finish_time, 0.151508108000
172, GPU1.chiplet_01.SA_02.CU_00, last_WG_finish_time, 0.151503006000
173, GPU1.chiplet_01.SA_02.CU_01, last_WG_finish_time, 0.150651184000
174, GPU1.chiplet_01.SA_02.CU_02, last_WG_finish_time, 0.147768660000
175, GPU1.chiplet_01.SA_02.CU_03, last_WG_finish_time, 0.150389578000
176, GPU1.chiplet_01.SA_03.CU_00, last_WG_finish_time, 0.151507802000
177, GPU1.chiplet_01.SA_03.CU_01, last_WG_finish_time, 0.151508059000
178, GPU1.chiplet_01.SA_03.CU_02, last_WG_finish_time, 0.151501135000
179, GPU1.chiplet_01.SA_03.CU_03, last_WG_finish_time, 0.138828611000
180, GPU1.chiplet_01.SA_04.CU_00, last_WG_finish_time, 0.151500714000
181, GPU1.chiplet_01.SA_04.CU_01, last_WG_finish_time, 0.150377228000
182, GPU1.chiplet_01.SA_04.CU_02, last_WG_finish_time, 0.151503751000
183, GPU1.chiplet_01.SA_04.CU_03, last_WG_finish_time, 0.151507967000
184, GPU1.chiplet_01.SA_05.CU_00, last_WG_finish_time, 0.142226673000
185, GPU1.chiplet_01.SA_05.CU_01, last_WG_finish_time, 0.151507772000
186, GPU1.chiplet_01.SA_05.CU_02, last_WG_finish_time, 0.147809199000
187, GPU1.chiplet_01.SA_05.CU_03, last_WG_finish_time, 0.151501781000
188, GPU1.chiplet_01.SA_06.CU_00, last_WG_finish_time, 0.138829979000
189, GPU1.chiplet_01.SA_06.CU_01, last_WG_finish_time, 0.151347292000
190, GPU1.chiplet_01.SA_06.CU_02, last_WG_finish_time, 0.150380438000
191, GPU1.chiplet_01.SA_06.CU_03, last_WG_finish_time, 0.151508002000
192, GPU1.chiplet_01.SA_07.CU_00, last_WG_finish_time, 0.151501974000
193, GPU1.chiplet_01.SA_07.CU_01, last_WG_finish_time, 0.150379213000
194, GPU1.chiplet_01.SA_07.CU_02, last_WG_finish_time, 0.151508092000
195, GPU1.chiplet_01.SA_07.CU_03, last_WG_finish_time, 0.151500992000
196, GPU1.chiplet_02.SA_00.CU_00, last_WG_finish_time, 0.151507803000
197, GPU1.chiplet_02.SA_00.CU_01, last_WG_finish_time, 0.151499746000
198, GPU1.chiplet_02.SA_00.CU_02, last_WG_finish_time, 0.151498345000
199, GPU1.chiplet_02.SA_00.CU_03, last_WG_finish_time, 0.151508039000
200, GPU1.chiplet_02.SA_01.CU_00, last_WG_finish_time, 0.151499696000
201, GPU1.chiplet_02.SA_01.CU_01, last_WG_finish_time, 0.151508067000
202, GPU1.chiplet_02.SA_01.CU_02, last_WG_finish_time, 0.150538393000
203, GPU1.chiplet_02.SA_01.CU_03, last_WG_finish_time, 0.151499029000
204, GPU1.chiplet_02.SA_02.CU_00, last_WG_finish_time, 0.151498037000
205, GPU1.chiplet_02.SA_02.CU_01, last_WG_finish_time, 0.151508104000
206, GPU1.chiplet_02.SA_02.CU_02, last_WG_finish_time, 0.151252029000
207, GPU1.chiplet_02.SA_02.CU_03, last_WG_finish_time, 0.151508141000
208, GPU1.chiplet_02.SA_03.CU_00, last_WG_finish_time, 0.151498467000
209, GPU1.chiplet_02.SA_03.CU_01, last_WG_finish_time, 0.151500342000
210, GPU1.chiplet_02.SA_03.CU_02, last_WG_finish_time, 0.151507991000
211, GPU1.chiplet_02.SA_03.CU_03, last_WG_finish_time, 0.150720923000
212, GPU1.chiplet_02.SA_04.CU_00, last_WG_finish_time, 0.147000146000
213, GPU1.chiplet_02.SA_04.CU_01, last_WG_finish_time, 0.150874294000
214, GPU1.chiplet_02.SA_04.CU_02, last_WG_finish_time, 0.130525343000
215, GPU1.chiplet_02.SA_04.CU_03, last_WG_finish_time, 0.147001509000
216, GPU1.chiplet_02.SA_05.CU_00, last_WG_finish_time, 0.151507752000
217, GPU1.chiplet_02.SA_05.CU_01, last_WG_finish_time, 0.150874375000
218, GPU1.chiplet_02.SA_05.CU_02, last_WG_finish_time, 0.151508016000
219, GPU1.chiplet_02.SA_05.CU_03, last_WG_finish_time, 0.151508019000
220, GPU1.chiplet_02.SA_06.CU_00, last_WG_finish_time, 0.151508122000
221, GPU1.chiplet_02.SA_06.CU_01, last_WG_finish_time, 0.151507859000
222, GPU1.chiplet_02.SA_06.CU_02, last_WG_finish_time, 0.150723633000
223, GPU1.chiplet_02.SA_06.CU_03, last_WG_finish_time, 0.150873706000
224, GPU1.chiplet_02.SA_07.CU_00, last_WG_finish_time, 0.151508140000
225, GPU1.chiplet_02.SA_07.CU_01, last_WG_finish_time, 0.151501334000
226, GPU1.chiplet_02.SA_07.CU_02, last_WG_finish_time, 0.147000086000
227, GPU1.chiplet_02.SA_07.CU_03, last_WG_finish_time, 0.150867047000
228, GPU1.chiplet_03.SA_00.CU_00, last_WG_finish_time, 0.151508138000
229, GPU1.chiplet_03.SA_00.CU_01, last_WG_finish_time, 0.151508031000
230, GPU1.chiplet_03.SA_00.CU_02, last_WG_finish_time, 0.151249130000
231, GPU1.chiplet_03.SA_00.CU_03, last_WG_finish_time, 0.151498785000
232, GPU1.chiplet_03.SA_01.CU_00, last_WG_finish_time, 0.107602882000
233, GPU1.chiplet_03.SA_01.CU_01, last_WG_finish_time, 0.108271256000
234, GPU1.chiplet_03.SA_01.CU_02, last_WG_finish_time, 0.151508143000
235, GPU1.chiplet_03.SA_01.CU_03, last_WG_finish_time, 0.151501380000
236, GPU1.chiplet_03.SA_02.CU_00, last_WG_finish_time, 0.151505938000
237, GPU1.chiplet_03.SA_02.CU_01, last_WG_finish_time, 0.112710893000
238, GPU1.chiplet_03.SA_02.CU_02, last_WG_finish_time, 0.151281074000
239, GPU1.chiplet_03.SA_02.CU_03, last_WG_finish_time, 0.151250024000
240, GPU1.chiplet_03.SA_03.CU_00, last_WG_finish_time, 0.108313706000
241, GPU1.chiplet_03.SA_03.CU_01, last_WG_finish_time, 0.151499970000
242, GPU1.chiplet_03.SA_03.CU_02, last_WG_finish_time, 0.151507866000
243, GPU1.chiplet_03.SA_03.CU_03, last_WG_finish_time, 0.151508058000
244, GPU1.chiplet_03.SA_04.CU_00, last_WG_finish_time, 0.151508016000
245, GPU1.chiplet_03.SA_04.CU_01, last_WG_finish_time, 0.151502443000
246, GPU1.chiplet_03.SA_04.CU_02, last_WG_finish_time, 0.150676968000
247, GPU1.chiplet_03.SA_04.CU_03, last_WG_finish_time, 0.151258044000
248, GPU1.chiplet_03.SA_05.CU_00, last_WG_finish_time, 0.151508140000
249, GPU1.chiplet_03.SA_05.CU_01, last_WG_finish_time, 0.151507826000
250, GPU1.chiplet_03.SA_05.CU_02, last_WG_finish_time, 0.150577201000
251, GPU1.chiplet_03.SA_05.CU_03, last_WG_finish_time, 0.151489297000
252, GPU1.chiplet_03.SA_06.CU_00, last_WG_finish_time, 0.150577365000
253, GPU1.chiplet_03.SA_06.CU_01, last_WG_finish_time, 0.151508034000
254, GPU1.chiplet_03.SA_06.CU_02, last_WG_finish_time, 0.151507985000
255, GPU1.chiplet_03.SA_06.CU_03, last_WG_finish_time, 0.151507860000
256, GPU1.chiplet_03.SA_07.CU_00, last_WG_finish_time, 0.151499527000
257, GPU1.chiplet_03.SA_07.CU_01, last_WG_finish_time, 0.151508090000
258, GPU1.chiplet_03.SA_07.CU_02, last_WG_finish_time, 0.150804257000
259, GPU1.chiplet_03.SA_07.CU_03, last_WG_finish_time, 0.111414015000
260, GPU1.chiplet_00.SA_00.L1ICache, req_average_latency, 0.000000024107
261, GPU1.chiplet_00.SA_01.L1ICache, req_average_latency, 0.000000024107
262, GPU1.chiplet_00.SA_02.L1ICache, req_average_latency, 0.000000024110
263, GPU1.chiplet_00.SA_03.L1ICache, req_average_latency, 0.000000024118
264, GPU1.chiplet_00.SA_04.L1ICache, req_average_latency, 0.000000024106
265, GPU1.chiplet_00.SA_05.L1ICache, req_average_latency, 0.000000024096
266, GPU1.chiplet_00.SA_06.L1ICache, req_average_latency, 0.000000024105
267, GPU1.chiplet_00.SA_07.L1ICache, req_average_latency, 0.000000024109
268, GPU1.chiplet_01.SA_00.L1ICache, req_average_latency, 0.000000024130
269, GPU1.chiplet_01.SA_01.L1ICache, req_average_latency, 0.000000024132
270, GPU1.chiplet_01.SA_02.L1ICache, req_average_latency, 0.000000024143
271, GPU1.chiplet_01.SA_03.L1ICache, req_average_latency, 0.000000024128
272, GPU1.chiplet_01.SA_04.L1ICache, req_average_latency, 0.000000024140
273, GPU1.chiplet_01.SA_05.L1ICache, req_average_latency, 0.000000024127
274, GPU1.chiplet_01.SA_06.L1ICache, req_average_latency, 0.000000024147
275, GPU1.chiplet_01.SA_07.L1ICache, req_average_latency, 0.000000024126
276, GPU1.chiplet_02.SA_00.L1ICache, req_average_latency, 0.000000024103
277, GPU1.chiplet_02.SA_01.L1ICache, req_average_latency, 0.000000024154
278, GPU1.chiplet_02.SA_02.L1ICache, req_average_latency, 0.000000024102
279, GPU1.chiplet_02.SA_03.L1ICache, req_average_latency, 0.000000024109
280, GPU1.chiplet_02.SA_04.L1ICache, req_average_latency, 0.000000024116
281, GPU1.chiplet_02.SA_05.L1ICache, req_average_latency, 0.000000024124
282, GPU1.chiplet_02.SA_06.L1ICache, req_average_latency, 0.000000024103
283, GPU1.chiplet_02.SA_07.L1ICache, req_average_latency, 0.000000024124
284, GPU1.chiplet_03.SA_00.L1ICache, req_average_latency, 0.000000024115
285, GPU1.chiplet_03.SA_01.L1ICache, req_average_latency, 0.000000024178
286, GPU1.chiplet_03.SA_02.L1ICache, req_average_latency, 0.000000024128
287, GPU1.chiplet_03.SA_03.L1ICache, req_average_latency, 0.000000024138
288, GPU1.chiplet_03.SA_04.L1ICache, req_average_latency, 0.000000024116
289, GPU1.chiplet_03.SA_05.L1ICache, req_average_latency, 0.000000024122
290, GPU1.chiplet_03.SA_06.L1ICache, req_average_latency, 0.000000024116
291, GPU1.chiplet_03.SA_07.L1ICache, req_average_latency, 0.000000024149
292, GPU1.chiplet_00.SA_00.L1SCache, req_average_latency, 0.000000025997
293, GPU1.chiplet_00.SA_01.L1SCache, req_average_latency, 0.000000026008
294, GPU1.chiplet_00.SA_02.L1SCache, req_average_latency, 0.000000026081
295, GPU1.chiplet_00.SA_03.L1SCache, req_average_latency, 0.000000026216
296, GPU1.chiplet_00.SA_04.L1SCache, req_average_latency, 0.000000026024
297, GPU1.chiplet_00.SA_05.L1SCache, req_average_latency, 0.000000025846
298, GPU1.chiplet_00.SA_06.L1SCache, req_average_latency, 0.000000026025
299, GPU1.chiplet_00.SA_07.L1SCache, req_average_latency, 0.000000026102
300, GPU1.chiplet_01.SA_00.L1SCache, req_average_latency, 0.000000025582
301, GPU1.chiplet_01.SA_01.L1SCache, req_average_latency, 0.000000025808
302, GPU1.chiplet_01.SA_02.L1SCache, req_average_latency, 0.000000025782
303, GPU1.chiplet_01.SA_03.L1SCache, req_average_latency, 0.000000025605
304, GPU1.chiplet_01.SA_04.L1SCache, req_average_latency, 0.000000025968
305, GPU1.chiplet_01.SA_05.L1SCache, req_average_latency, 0.000000025800
306, GPU1.chiplet_01.SA_06.L1SCache, req_average_latency, 0.000000025890
307, GPU1.chiplet_01.SA_07.L1SCache, req_average_latency, 0.000000025827
308, GPU1.chiplet_02.SA_00.L1SCache, req_average_latency, 0.000000025084
309, GPU1.chiplet_02.SA_01.L1SCache, req_average_latency, 0.000000025589
310, GPU1.chiplet_02.SA_02.L1SCache, req_average_latency, 0.000000025128
311, GPU1.chiplet_02.SA_03.L1SCache, req_average_latency, 0.000000025224
312, GPU1.chiplet_02.SA_04.L1SCache, req_average_latency, 0.000000025319
313, GPU1.chiplet_02.SA_05.L1SCache, req_average_latency, 0.000000025483
314, GPU1.chiplet_02.SA_06.L1SCache, req_average_latency, 0.000000025310
315, GPU1.chiplet_02.SA_07.L1SCache, req_average_latency, 0.000000025567
316, GPU1.chiplet_03.SA_00.L1SCache, req_average_latency, 0.000000025385
317, GPU1.chiplet_03.SA_01.L1SCache, req_average_latency, 0.000000026117
318, GPU1.chiplet_03.SA_02.L1SCache, req_average_latency, 0.000000025672
319, GPU1.chiplet_03.SA_03.L1SCache, req_average_latency, 0.000000025893
320, GPU1.chiplet_03.SA_04.L1SCache, req_average_latency, 0.000000025516
321, GPU1.chiplet_03.SA_05.L1SCache, req_average_latency, 0.000000025725
322, GPU1.chiplet_03.SA_06.L1SCache, req_average_latency, 0.000000025579
323, GPU1.chiplet_03.SA_07.L1SCache, req_average_latency, 0.000000026252
324, GPU1.chiplet_00.SA_00.L1VCache_00, req_average_latency, 0.000000112277
325, GPU1.chiplet_00.SA_00.L1VCache_01, req_average_latency, 0.000000111681
326, GPU1.chiplet_00.SA_00.L1VCache_02, req_average_latency, 0.000000111295
327, GPU1.chiplet_00.SA_00.L1VCache_03, req_average_latency, 0.000000113189
328, GPU1.chiplet_00.SA_01.L1VCache_00, req_average_latency, 0.000000111443
329, GPU1.chiplet_00.SA_01.L1VCache_01, req_average_latency, 0.000000112675
330, GPU1.chiplet_00.SA_01.L1VCache_02, req_average_latency, 0.000000112424
331, GPU1.chiplet_00.SA_01.L1VCache_03, req_average_latency, 0.000000110224
332, GPU1.chiplet_00.SA_02.L1VCache_00, req_average_latency, 0.000000112817
333, GPU1.chiplet_00.SA_02.L1VCache_01, req_average_latency, 0.000000112663
334, GPU1.chiplet_00.SA_02.L1VCache_02, req_average_latency, 0.000000112873
335, GPU1.chiplet_00.SA_02.L1VCache_03, req_average_latency, 0.000000111747
336, GPU1.chiplet_00.SA_03.L1VCache_00, req_average_latency, 0.000000113528
337, GPU1.chiplet_00.SA_03.L1VCache_01, req_average_latency, 0.000000111613
338, GPU1.chiplet_00.SA_03.L1VCache_02, req_average_latency, 0.000000111701
339, GPU1.chiplet_00.SA_03.L1VCache_03, req_average_latency, 0.000000112568
340, GPU1.chiplet_00.SA_04.L1VCache_00, req_average_latency, 0.000000112282
341, GPU1.chiplet_00.SA_04.L1VCache_01, req_average_latency, 0.000000112065
342, GPU1.chiplet_00.SA_04.L1VCache_02, req_average_latency, 0.000000111244
343, GPU1.chiplet_00.SA_04.L1VCache_03, req_average_latency, 0.000000112853
344, GPU1.chiplet_00.SA_05.L1VCache_00, req_average_latency, 0.000000111793
345, GPU1.chiplet_00.SA_05.L1VCache_01, req_average_latency, 0.000000112177
346, GPU1.chiplet_00.SA_05.L1VCache_02, req_average_latency, 0.000000112520
347, GPU1.chiplet_00.SA_05.L1VCache_03, req_average_latency, 0.000000111370
348, GPU1.chiplet_00.SA_06.L1VCache_00, req_average_latency, 0.000000110614
